%time,field.O_x,field.O_y,field.O_t,field.I_t,field.G_x,field.G_y
1292,9.97775,6.93817,1.62289,1.48916,10.4062,6.26161
1293,9.97693,6.95788,1.62289,1.48965,10.4062,6.26161
1294,9.97613,6.97125,1.62289,1.49027,10.4062,6.26161
1295,9.97502,6.98978,1.62289,1.49051,10.4062,6.26161
1296,9.97408,7.01446,1.62443,1.49068,10.3984,6.35403
1297,9.97339,7.02848,1.62373,1.49067,10.3922,6.42746
1298,9.97258,7.04544,1.62289,1.49072,10.3922,6.42746
1299,9.97168,7.06058,1.62289,1.49081,10.3922,6.42746
1300,9.97068,7.07733,1.62289,1.49092,10.3922,6.42746
1301,9.9682,7.12642,1.62289,1.49248,10.3922,6.42746
1302,9.96609,7.15879,1.62364,1.49274,10.3922,6.42746
1303,9.96469,7.17617,1.62443,1.49313,10.3857,6.48695
1304,9.9637,7.19494,1.62443,1.49396,10.3782,6.5561
1305,9.9629,7.2103,1.62443,1.49535,10.3782,6.5561
1306,9.96219,7.23054,1.6253,1.49773,10.3782,6.5561
1307,9.96163,7.24575,1.62596,1.50025,10.3782,6.5561
1308,9.96013,7.26691,1.62777,1.50543,10.3782,6.5561
1309,9.95783,7.29828,1.63329,1.51817,10.3782,6.5561
1310,9.95746,7.30344,1.63461,1.52075,10.3782,6.5561
1311,9.95482,7.33829,1.64711,1.54084,10.3782,6.5561
1312,9.95388,7.35364,1.65357,1.55104,10.383,6.62475
1313,9.9513,7.37588,1.66723,1.56817,10.3909,6.73879
1314,9.95038,7.3892,1.67505,1.57849,10.3909,6.73879
1315,9.94718,7.41114,1.69217,1.59612,10.3909,6.73879
1316,9.94636,7.42345,1.70113,1.60511,10.3909,6.73879
1317,9.94294,7.44595,1.72085,1.6216,10.3909,6.73879
1318,9.93892,7.47458,1.7447,1.64158,10.3909,6.73879
1319,9.93828,7.47925,1.74848,1.64455,10.3909,6.73879
1320,9.93418,7.50395,1.76873,1.66384,10.3911,6.92346
1321,9.93308,7.51147,1.77476,1.67036,10.3912,6.93196
1322,9.92265,7.55518,1.8096,1.69407,10.3912,6.93196
1323,9.91862,7.57439,1.82186,1.70218,10.3912,6.93196
1324,9.91715,7.58052,1.82541,1.70435,10.3912,6.93196
1325,9.91179,7.6016,1.8354,1.70936,10.3912,6.93196
1326,9.91089,7.60517,1.83695,1.7099,10.3912,6.93196
1327,9.90422,7.63032,1.84385,1.7122,10.3975,7.05868
1328,9.90251,7.63668,1.84532,1.71262,10.3978,7.06413
1329,9.89568,7.6606,1.84784,1.71386,10.3978,7.06413
1330,9.88989,7.68062,1.84915,1.7143,10.3978,7.06413
1331,9.88721,7.68982,1.84962,1.71434,10.3978,7.06413
1332,9.88632,7.69288,1.84978,1.7144,10.3978,7.06413
1333,9.86744,7.76069,1.84993,1.71508,10.3978,7.06413
1334,9.85714,7.7966,1.84993,1.71566,10.3978,7.06413
1335,9.85668,7.79819,1.84993,1.71568,10.3978,7.06413
1336,9.85063,7.81798,1.84993,1.71577,10.3821,7.1486
1337,9.84521,7.83549,1.84993,1.71585,10.3696,7.21539
1338,9.82751,7.89902,1.84993,1.71652,10.3696,7.21539
1339,9.8261,7.90412,1.84993,1.71642,10.3696,7.21539
1340,9.82575,7.9054,1.84993,1.7164,10.3696,7.21539
1341,9.79443,8.01502,1.84839,1.7153,10.2982,7.38014
1342,9.79247,8.02179,1.84839,1.71511,10.2982,7.38014
1343,9.7855,8.04578,1.84839,1.7145,10.2982,7.38014
1344,9.76756,8.10838,1.84251,1.69671,10.2982,7.38014
1345,9.76644,8.1125,1.84144,1.69469,10.2982,7.38014
1346,9.7601,8.13859,1.83305,1.68111,10.2864,7.46791
1347,9.75588,8.15171,1.82599,1.67353,10.2852,7.4769
1348,9.7449,8.19851,1.80084,1.6467,10.2852,7.4769
1349,9.73721,8.23116,1.78243,1.63173,10.2852,7.4769
1350,9.73578,8.23601,1.77983,1.6298,10.2852,7.4769
1351,9.72953,8.2638,1.76556,1.6213,10.2608,7.67831
1352,9.72184,8.29645,1.75175,1.61599,10.2557,7.7208
1353,9.71,8.35831,1.74111,1.61334,10.2557,7.7208
1354,9.70862,8.36587,1.74101,1.61312,10.2557,7.7208
1355,9.70548,8.38297,1.74101,1.61283,10.2557,7.7208
1356,9.69663,8.43481,1.73948,1.61252,10.2348,7.79175
1357,9.69508,8.44296,1.73948,1.61254,10.2348,7.79175
1358,9.68962,8.47549,1.73794,1.61194,10.2348,7.79175
1359,9.68787,8.48549,1.73794,1.61171,10.2348,7.79175
1360,9.67844,8.5437,1.73794,1.61141,10.2348,7.79175
1361,9.67277,8.57485,1.73655,1.61117,10.2348,7.79175
1362,9.67219,8.57807,1.73641,1.61124,10.2348,7.79175
1363,9.66685,8.61283,1.73641,1.61149,10.2025,7.91661
1364,9.65515,8.67973,1.73641,1.61115,10.1832,7.99105
1365,9.65289,8.69321,1.73641,1.61101,10.1832,7.99105
1366,9.6497,8.71226,1.73641,1.61082,10.1832,7.99105
1367,9.63639,8.79235,1.73488,1.61222,10.1739,8.08021
1368,9.63374,8.80894,1.73488,1.61289,10.1739,8.08021
1369,9.63109,8.82478,1.73562,1.61306,10.1739,8.08021
1370,9.62829,8.84147,1.73641,1.61272,10.1739,8.08021
1371,9.62553,8.8579,1.73641,1.61245,10.1739,8.08021
1372,9.61875,8.8984,1.73641,1.61658,10.179,8.15903
1373,9.61577,8.91619,1.73725,1.61941,10.1849,8.25115
1374,9.61329,8.93093,1.73794,1.62189,10.1849,8.25115
1375,9.60998,8.94994,1.74056,1.62493,10.1849,8.25115
1376,9.60744,8.96438,1.74255,1.62732,10.1849,8.25115
1377,9.60159,8.99782,1.74868,1.63185,10.1849,8.25115
1378,9.59029,9.0638,1.75789,1.63519,10.1849,8.25115
1379,9.58622,9.08434,1.75887,1.63593,10.1849,8.25115
1380,9.58392,9.09593,1.75942,1.63649,10.1794,8.30946
1381,9.57118,9.1602,1.75942,1.63741,10.1694,8.41556
1382,9.56049,9.2173,1.76052,1.63828,10.1694,8.41556
1383,9.55856,9.22669,1.76095,1.63854,10.1646,8.45456
1384,9.55425,9.25133,1.76095,1.63962,10.1523,8.55549
1385,9.55271,9.26014,1.76095,1.63971,10.1523,8.55549
1386,9.5476,9.28507,1.76095,1.64007,10.1523,8.55549
1387,9.542,9.31307,1.76095,1.64009,10.1523,8.55549
1388,9.54107,9.31777,1.76095,1.6402,10.1523,8.55549
1389,9.53546,9.34766,1.76095,1.64092,10.1523,8.55549
1390,9.534,9.35562,1.76095,1.64109,10.1525,8.59777
1391,9.53031,9.3741,1.76095,1.64221,10.1533,8.75345
1392,9.52939,9.3787,1.76095,1.64254,10.1533,8.75345
1393,9.52449,9.40437,1.76221,1.64455,10.1533,8.75345
1394,9.51988,9.42849,1.7634,1.64537,10.1533,8.75345
1395,9.51839,9.4363,1.76378,1.6454,10.1533,8.75345
1396,9.5129,9.46411,1.76402,1.64673,10.1533,8.75345
1397,9.51196,9.46888,1.76402,1.64717,10.1533,8.75345
1398,9.50515,9.50143,1.76529,1.65171,10.1533,8.75345
1399,9.50392,9.50723,1.76556,1.65285,10.1506,8.77145
1400,9.49322,9.56316,1.77397,1.67147,10.1313,8.89888
1401,9.49076,9.57591,1.77587,1.67809,10.1313,8.89888
1402,9.48437,9.60384,1.78581,1.69414,10.1313,8.89888
1403,9.48232,9.61321,1.78929,1.69979,10.1313,8.89888
1404,9.47451,9.64343,1.80729,1.72011,10.1313,8.89888
1405,9.47337,9.64881,1.81042,1.7236,10.1313,8.89888
1406,9.46543,9.68135,1.83263,1.74662,10.1313,8.89888
1407,9.45954,9.70008,1.84757,1.76002,10.1162,8.99308
1408,9.45586,9.71488,1.85881,1.76957,10.1041,9.06883
1409,9.45019,9.73313,1.87412,1.78281,10.1041,9.06883
1410,9.44784,9.7435,1.88214,1.78975,10.1041,9.06883
1411,9.44164,9.76254,1.89879,1.80475,10.1041,9.06883
1412,9.44021,9.76853,1.90362,1.80875,10.1041,9.06883
1413,9.43394,9.78917,1.9215,1.82237,10.1041,9.06883
1414,9.43337,9.79173,1.92356,1.82365,10.1041,9.06883
1415,9.42601,9.81362,1.94043,1.83457,10.1041,9.06883
1416,9.42202,9.82412,1.94619,1.83947,10.0832,9.16202
1417,9.41973,9.83052,1.94964,1.84137,10.0696,9.22316
1418,9.41327,9.84898,1.95656,1.84394,10.0665,9.23679
1419,9.41118,9.85515,1.95884,1.84456,10.0665,9.23679
1420,9.40268,9.87657,1.96237,1.84678,10.0665,9.23679
1421,9.40011,9.88305,1.96344,1.84752,10.0665,9.23679
1422,9.38451,9.92038,1.96694,1.8481,10.0665,9.23679
1423,9.37266,9.94854,1.96958,1.84791,10.0665,9.23679
1424,9.3618,9.9752,1.96847,1.84866,10.07,9.31241
1425,9.35759,9.98561,1.96804,1.84902,10.0717,9.35024
1426,9.34346,10.018,1.96804,1.849,10.0728,9.37363
1427,9.34081,10.0241,1.96804,1.84888,10.0728,9.37363
1428,9.3259,10.0607,1.96804,1.84928,10.0728,9.37363
1429,9.32535,10.0621,1.96804,1.84932,10.0728,9.37363
1430,9.30976,10.0978,1.96804,1.85069,10.0728,9.37363
1431,9.30674,10.1054,1.96804,1.85072,10.0728,9.37363
1432,9.29669,10.1303,1.96804,1.85093,10.0728,9.37363
1433,9.28565,10.1557,1.96804,1.85108,10.0636,9.42111
1434,9.28311,10.1615,1.96804,1.85123,10.0606,9.43687
1435,9.27248,10.1882,1.96804,1.85181,10.0562,9.45929
1436,9.27164,10.1903,1.96804,1.85181,10.0562,9.45929
1437,9.26067,10.2155,1.96804,1.85237,10.0562,9.45929
1438,9.25654,10.225,1.96804,1.85262,10.0562,9.45929
1439,9.24847,10.2435,1.96804,1.85277,10.0562,9.45929
1440,9.24498,10.2523,1.96804,1.85283,10.0562,9.45929
1441,9.2378,10.2705,1.96804,1.85334,10.0562,9.45929
1442,9.22953,10.2894,1.96804,1.85343,10.0108,9.61171
1443,9.22861,10.2916,1.96804,1.85346,10.0027,9.639
1444,9.21169,10.3321,1.96804,1.85366,9.97422,9.73436
1445,9.20395,10.3506,1.96804,1.85408,9.97422,9.73436
1446,9.19876,10.3625,1.96804,1.85396,9.97422,9.73436
1447,9.19077,10.3809,1.96804,1.85388,9.97422,9.73436
1448,9.18531,10.3945,1.96869,1.85369,9.97422,9.73436
1449,9.1777,10.4134,1.96958,1.85379,9.97422,9.73436
1450,9.16371,10.4454,1.96804,1.8545,9.97146,9.77328
1451,9.15761,10.4606,1.96804,1.85494,9.96922,9.80478
1452,9.15025,10.4788,1.96804,1.85519,9.96922,9.80478
1453,9.14347,10.4944,1.96877,1.85536,9.96922,9.80478
1454,9.13586,10.5118,1.96958,1.85558,9.96922,9.80478
1455,9.12902,10.5276,1.96958,1.85612,9.96922,9.80478
1456,9.12188,10.5439,1.96958,1.85671,9.96922,9.80478
1457,9.11528,10.5603,1.96958,1.85706,9.96922,9.80478
1458,9.10232,10.5913,1.96958,1.85777,9.96922,9.80478
1459,9.09522,10.6076,1.96958,1.85779,9.92675,9.91968
1460,9.0888,10.6237,1.96958,1.85784,9.87807,10.0513
1461,9.08336,10.6373,1.96958,1.85796,9.87807,10.0513
1462,9.07623,10.6537,1.96958,1.85789,9.87807,10.0513
1463,9.07057,10.6666,1.96958,1.85805,9.87807,10.0513
1464,9.06338,10.6831,1.96958,1.85814,9.87807,10.0513
1465,9.05818,10.6951,1.96958,1.85811,9.87807,10.0513
1466,9.04189,10.7344,1.96958,1.85884,9.8391,10.1153
1467,9.03752,10.745,1.96958,1.85897,9.83707,10.1186
1468,9.02911,10.7643,1.96958,1.85983,9.83707,10.1186
1469,9.02434,10.7752,1.96958,1.86024,9.83707,10.1186
1470,9.01641,10.795,1.97057,1.86037,9.83707,10.1186
1471,9.01207,10.8059,1.97111,1.86029,9.83707,10.1186
1472,9.00325,10.8261,1.97111,1.8605,9.83707,10.1186
1473,8.99173,10.8525,1.97111,1.86105,9.83707,10.1186
1474,8.98974,10.8571,1.97111,1.8611,9.83707,10.1186
1475,8.97755,10.8867,1.97111,1.86162,11.5759,11.2496
1476,8.97343,10.897,1.97111,1.86174,11.6608,11.3048
1477,8.96413,10.9184,1.97111,1.86215,11.6608,11.3048
1478,8.96064,10.9264,1.97111,1.86222,11.6608,11.3048
1479,8.9508,10.9489,1.97111,1.86198,11.6608,11.3048
1480,8.94119,10.9723,1.97111,1.86179,11.6608,11.3048
1481,8.93808,10.98,1.97111,1.86208,11.6608,11.3048
1482,8.92682,11.0065,1.97111,1.86283,11.6608,11.3048
1483,8.92483,11.011,1.97111,1.86272,11.6608,11.3048
1484,8.91199,11.0405,1.97111,1.86156,11.7073,11.4423
1485,8.90882,11.0478,1.97111,1.86144,11.7098,11.4496
1486,8.88506,11.1046,1.9697,1.86174,11.7098,11.4496
1487,8.87452,11.129,1.96958,1.86072,11.7098,11.4496
1488,8.87097,11.1371,1.96958,1.85981,11.7098,11.4496
1489,8.85975,11.1646,1.96846,1.85412,11.7098,11.4496
1490,8.85784,11.1694,1.96823,1.8531,11.7098,11.4496
1491,8.67087,11.6487,1.9343,1.83272,11.8125,12.3033
1492,8.66189,11.6712,1.9343,1.83307,11.8136,12.3124
1493,8.65861,11.6794,1.9343,1.83312,11.8136,12.3124
1494,8.64886,11.7061,1.9343,1.83357,11.8136,12.3124
1495,8.64725,11.7105,1.9343,1.83364,11.8136,12.3124
1496,8.63572,11.7393,1.9343,1.83466,11.8136,12.3124
1497,8.633,11.7468,1.9343,1.83489,11.8136,12.3124
1498,8.62483,11.7694,1.9343,1.83573,11.8136,12.3124
1499,8.6219,11.7768,1.93467,1.83613,11.8136,12.3124
1500,8.61296,11.7991,1.93583,1.83754,11.7034,12.414
1501,8.60323,11.8256,1.93583,1.84079,11.6652,12.4492
1502,8.60121,11.8311,1.93583,1.84188,11.6652,12.4492
1503,8.57519,11.8983,1.9481,1.87119,11.6652,12.4492
1504,8.57016,11.9092,1.95354,1.8787,11.6652,12.4492
1505,8.56001,11.9331,1.96498,1.89604,11.6652,12.4492
1506,8.55454,11.9443,1.97277,1.90557,11.6652,12.4492
1507,8.54483,11.968,1.98799,1.9248,11.7324,12.5652
1508,8.53097,11.9989,2.01632,1.95326,11.7694,12.629
1509,8.53004,12.0019,2.01867,1.9556,11.7694,12.629
1510,8.51383,12.0341,2.04935,1.98436,11.7694,12.629
1511,8.5066,12.0448,2.06153,1.99532,11.7694,12.629
1512,8.49749,12.0641,2.08003,2.0104,11.7694,12.629
1513,8.48994,12.0749,2.09143,2.01973,11.7694,12.629
1514,8.48064,12.0927,2.10764,2.03213,11.7694,12.629
1515,8.47474,12.1008,2.1157,2.04054,11.7694,12.629
1516,8.46778,12.1122,2.12605,2.04985,11.2233,12.4018
1517,8.45333,12.1354,2.14752,2.06263,10.7858,12.2197
1518,8.44666,12.1452,2.15483,2.06728,10.7858,12.2197
1519,8.43967,12.1567,2.16286,2.07135,10.7858,12.2197
1520,8.43205,12.1676,2.16888,2.07398,10.7858,12.2197
1521,8.4243,12.1794,2.17513,2.0763,10.7858,12.2197
1522,8.41601,12.1907,2.17903,2.07778,10.7858,12.2197
1523,8.40801,12.2018,2.1828,2.07901,10.7858,12.2197
1524,8.38129,12.2407,2.18625,2.08013,9.86055,11.6928
1525,8.37224,12.2538,2.18741,2.08059,9.80975,11.6639
1526,8.36001,12.2706,2.18827,2.08114,9.80975,11.6639
1527,8.35052,12.2836,2.18894,2.08143,9.80975,11.6639
1528,8.33766,12.3015,2.18894,2.08169,9.80975,11.6639
1529,8.3284,12.3144,2.18894,2.08185,9.80975,11.6639
1530,8.31486,12.3334,2.18894,2.0817,9.80975,11.6639
1531,8.30589,12.346,2.18894,2.08186,10.1123,11.948
1532,8.29223,12.365,2.18894,2.08181,10.5771,12.3845
1533,8.27139,12.3949,2.18894,2.08251,10.5771,12.3845
1534,8.26257,12.4078,2.18894,2.08264,10.5771,12.3845
1535,8.24867,12.4267,2.18894,2.08272,10.5771,12.3845
1536,8.24125,12.4367,2.18894,2.08269,10.5771,12.3845
1537,8.22803,12.4552,2.18894,2.08273,10.5771,12.3845
1538,8.22165,12.4642,2.18894,2.08283,10.5771,12.3845
1539,8.2092,12.4823,2.19001,2.08322,10.5771,12.3845
1540,8.19631,12.5003,2.19047,2.08364,10.3857,12.3998
1541,8.19428,12.5031,2.19047,2.08378,10.3518,12.4025
1542,8.17858,12.5253,2.19047,2.08432,10.3518,12.4025
1543,8.1729,12.5335,2.19047,2.08444,10.3518,12.4025
1544,8.15932,12.5514,2.19047,2.08477,10.3518,12.4025
1545,8.1549,12.5573,2.19047,2.08497,10.3518,12.4025
1546,8.12805,12.5958,2.19047,2.08522,10.3518,12.4025
1547,8.12355,12.6023,2.19047,2.08528,10.3518,12.4025
1548,8.10774,12.6241,2.19047,2.08591,11.2985,13.1955
1549,8.10482,12.628,2.19047,2.08605,11.4704,13.3395
1550,8.0864,12.6534,2.19047,2.08656,11.4704,13.3395
1551,8.08192,12.6596,2.19047,2.08664,11.4704,13.3395
1552,8.06545,12.6827,2.19176,2.08731,11.4704,13.3395
1553,8.05246,12.7009,2.19201,2.08771,11.4704,13.3395
1554,8.04545,12.7107,2.19201,2.08715,11.4704,13.3395
1555,8.03022,12.7323,2.19201,2.08585,11.4704,13.3395
1556,8.02513,12.7395,2.19201,2.08575,11.4704,13.3395
1557,8.00698,12.7642,2.19088,2.08653,11.4802,13.4579
1558,8.00369,12.7687,2.19064,2.0868,11.482,13.4792
1559,7.98346,12.7978,2.19047,2.08749,11.482,13.4792
1560,7.98059,12.802,2.19047,2.08731,11.482,13.4792
1561,7.96065,12.829,2.19047,2.08516,11.482,13.4792
1562,7.94687,12.8489,2.18956,2.08448,11.482,13.4792
1563,7.93944,12.8597,2.18901,2.08403,11.482,13.4792
1564,7.92422,12.8813,2.18785,2.08328,11.482,13.4792
1565,7.91911,12.8886,2.18745,2.08287,11.482,13.4792
1566,7.91847,12.8895,2.18741,2.08282,11.4684,13.4826
1567,7.88514,12.9366,2.18441,2.08258,11.0501,13.5841
1568,7.87368,12.9523,2.18347,2.08238,11.0501,13.5841
1569,7.86549,12.9635,2.1828,2.08234,11.0501,13.5841
1570,7.85346,12.9807,2.1828,2.08255,11.0501,13.5841
1571,7.848,12.9886,2.1828,2.08275,11.0501,13.5841
1572,7.83358,13.0095,2.1828,2.08274,11.0501,13.5841
1573,7.83012,13.0146,2.1828,2.08254,11.0501,13.5841
1574,7.8135,13.0388,2.1828,2.08214,10.837,13.5331
1575,7.81064,13.0428,2.1828,2.08222,10.7986,13.5239
1576,7.79343,13.0662,2.1828,2.08279,10.7986,13.5239
1577,7.7817,13.0833,2.1828,2.08303,10.7986,13.5239
1578,7.77554,13.0922,2.1828,2.08287,10.7986,13.5239
1579,7.76059,13.1129,2.1828,2.08289,10.7986,13.5239
1580,7.75634,13.1188,2.1828,2.08284,10.7986,13.5239
1581,7.73954,13.1438,2.1828,2.08241,10.7986,13.5239
1582,7.73765,13.1466,2.1828,2.08242,10.7986,13.5239
1583,7.71805,13.1741,2.18127,2.08245,10.623,13.6548
1584,7.71461,13.1789,2.18127,2.08251,10.5861,13.6824
1585,7.69845,13.2015,2.18127,2.08309,10.5861,13.6824
1586,7.68474,13.2217,2.18127,2.08365,10.5861,13.6824
1587,7.68016,13.2285,2.18127,2.0839,10.5861,13.6824
1588,7.64148,13.2823,2.1828,2.0854,10.5861,13.6824
1589,7.63769,13.2877,2.1828,2.0854,10.5861,13.6824
1590,7.62679,13.3034,2.1828,2.08623,10.5522,13.7215
1591,7.62153,13.3109,2.1828,2.08684,10.5402,13.7353
1592,7.60678,13.3318,2.1828,2.08872,10.5402,13.7353
1593,7.58994,13.3557,2.1841,2.08975,10.5402,13.7353
1594,7.58678,13.3601,2.18434,2.08991,10.5402,13.7353
1595,7.56756,13.3874,2.18729,2.09199,10.5402,13.7353
1596,7.5604,13.3976,2.1879,2.09272,10.5402,13.7353
1597,7.54678,13.4169,2.18894,2.0939,10.5402,13.7353
1598,7.53996,13.4266,2.18946,2.09429,10.5402,13.7353
1599,7.52678,13.4453,2.19047,2.09498,10.5143,13.9161
1600,7.51965,13.4552,2.19103,2.09483,10.4999,14.0164
1601,7.50717,13.4727,2.19201,2.09494,10.4999,14.0164
1602,7.48895,13.4982,2.19201,2.09559,10.4999,14.0164
1603,7.48757,13.5002,2.19201,2.09563,10.4999,14.0164
1604,7.46837,13.5267,2.19201,2.09553,10.4999,14.0164
1605,7.46022,13.5381,2.19265,2.09543,10.4999,14.0164
1606,7.44877,13.5542,2.19354,2.09522,10.4999,14.0164
1607,7.44037,13.5658,2.19354,2.09537,10.4999,14.0164
1608,7.42956,13.5807,2.19354,2.09605,10.541,14.0951
1609,7.39156,13.6328,2.19508,2.09895,10.5742,14.1588
1610,7.38225,13.6457,2.19508,2.09955,10.5742,14.1588
1611,7.37235,13.6594,2.19508,2.10065,10.5742,14.1588
1612,7.36247,13.6732,2.19585,2.10268,10.5742,14.1588
1613,7.35275,13.6868,2.19661,2.10565,10.6506,14.367
1614,7.34508,13.6979,2.19823,2.10983,10.7318,14.5882
1615,7.33818,13.7078,2.19968,2.11499,10.7318,14.5882
1616,7.32644,13.7236,2.2039,2.12331,10.7318,14.5882
1617,7.30553,13.7508,2.21433,2.1438,10.7318,14.5882
1618,7.29463,13.7651,2.22115,2.15673,10.7318,14.5882
1619,7.28124,13.7814,2.23446,2.17281,10.7318,14.5882
1620,7.27199,13.7945,2.24416,2.18515,10.7318,14.5882
1621,7.25787,13.8095,2.26156,2.20304,10.7318,14.5882
1622,7.24924,13.8217,2.27331,2.21497,10.6104,14.5333
1623,7.2347,13.8372,2.29125,2.23263,10.4274,14.4506
1624,7.22649,13.8489,2.30246,2.24307,10.4274,14.4506
1625,7.21049,13.8638,2.32198,2.2598,10.4274,14.4506
1626,7.18841,13.8875,2.34959,2.2824,10.4274,14.4506
1627,7.17983,13.8984,2.36075,2.29088,10.4274,14.4506
1628,7.16526,13.9118,2.37714,2.30358,10.4274,14.4506
1629,7.15856,13.9196,2.38529,2.30914,10.4274,14.4506
1630,7.12381,13.9503,2.41678,2.32956,8.70909,13.4519
1631,7.10756,13.9656,2.42825,2.33548,8.70909,13.4519
1632,7.10459,13.9681,2.42995,2.33624,8.70909,13.4519
1633,7.08586,13.9846,2.43817,2.33958,8.70909,13.4519
1634,7.07987,13.9901,2.44052,2.34006,8.70909,13.4519
1635,7.06282,14.0043,2.44286,2.3407,8.70909,13.4519
1636,7.05756,14.0087,2.44358,2.34071,8.70909,13.4519
1637,7.03874,14.0244,2.44479,2.34098,8.70909,13.4519
1638,7.02312,14.0378,2.44512,2.3415,8.57867,13.4214
1639,7.01817,14.0421,2.44512,2.34164,8.5343,13.411
1640,6.99517,14.061,2.44512,2.34214,8.5343,13.411
1641,6.99063,14.0647,2.44512,2.34216,8.5343,13.411
1642,6.96159,14.0885,2.44632,2.34312,8.5343,13.411
1643,6.95501,14.0938,2.44665,2.34332,8.5343,13.411
1644,6.9298,14.1154,2.44665,2.34424,8.5343,13.411
1645,6.91074,14.1311,2.44665,2.34454,8.5343,13.411
1646,6.90033,14.1396,2.44665,2.34469,8.5343,13.411
1647,6.87931,14.1571,2.44665,2.34507,8.21807,13.4444
1648,6.87215,14.1631,2.44665,2.34544,8.1095,13.4559
1649,6.85086,14.1813,2.44665,2.34636,8.1095,13.4559
1650,6.84701,14.1846,2.44665,2.34632,8.1095,13.4559
1651,6.8448,14.1865,2.44665,2.34633,8.1095,13.4559
1652,6.79875,14.2238,2.44665,2.34716,8.1095,13.4559
1653,6.78381,14.2367,2.44758,2.34737,8.1095,13.4559
1654,6.77559,14.2437,2.44814,2.34767,8.1095,13.4559
1655,6.75765,14.2583,2.44819,2.34809,8.32931,13.7549
1656,6.7515,14.2633,2.44819,2.34836,8.40455,13.8572
1657,6.73089,14.2805,2.44819,2.34902,8.40455,13.8572
1658,6.72721,14.2836,2.44819,2.34907,8.40455,13.8572
1659,6.70352,14.304,2.44967,2.34938,8.40455,13.8572
1660,6.68776,14.3171,2.44882,2.35037,8.40455,13.8572
1661,6.67705,14.3261,2.44819,2.35114,8.40455,13.8572
1662,6.65809,14.3415,2.44926,2.35254,8.40455,13.8572
1663,6.65,14.3481,2.44972,2.35294,8.40455,13.8572
1664,6.63355,14.3614,2.45097,2.35373,8.1304,13.8235
1665,6.62981,14.3644,2.45125,2.35411,8.06317,13.8152
1666,6.60391,14.3861,2.45125,2.35592,8.03648,13.8119
1667,6.59943,14.3898,2.45157,2.35623,8.03648,13.8119
1668,6.57358,14.4108,2.45432,2.35905,8.03648,13.8119
1669,6.55415,14.4267,2.45536,2.36415,8.03648,13.8119
1670,6.54481,14.4343,2.45586,2.36684,8.03648,13.8119
1671,6.49185,14.4768,2.46905,2.3803,8.34266,14.2501
1672,6.48939,14.4788,2.46966,2.38087,8.37864,14.3016
1673,6.46314,14.499,2.4758,2.38637,8.44936,14.4028
1674,6.45834,14.5029,2.47696,2.38698,8.44936,14.4028
1675,6.4378,14.5196,2.48193,2.38778,8.44936,14.4028
1676,6.41856,14.5335,2.48425,2.38813,8.44936,14.4028
1677,6.41234,14.538,2.485,2.38838,8.44936,14.4028
1678,6.39081,14.5544,2.485,2.38969,8.44936,14.4028
1679,6.3878,14.5567,2.485,2.38982,8.44936,14.4028
1680,6.36287,14.5764,2.485,2.39003,8.4842,14.2682
1681,6.35626,14.5816,2.485,2.39009,8.49641,14.221
1682,6.33793,14.5961,2.485,2.39062,8.49641,14.221
1683,6.33043,14.6019,2.48544,2.39086,8.49641,14.221
1684,6.31167,14.6163,2.48654,2.39116,8.49641,14.221
1685,6.28804,14.634,2.48654,2.39133,8.49641,14.221
1686,6.2841,14.637,2.48654,2.39146,8.49641,14.221
1687,6.25797,14.6577,2.48654,2.39201,8.49641,14.221
1688,6.25032,14.6633,2.48654,2.39203,8.49641,14.221
1689,6.23674,14.6731,2.48654,2.392,8.15899,13.8417
1690,6.2272,14.6806,2.48654,2.3919,7.9769,13.637
1691,6.21009,14.6942,2.48654,2.39221,7.9769,13.637
1692,6.15881,14.7336,2.48654,2.39506,7.9769,13.637
1693,6.15758,14.7346,2.48654,2.39514,7.9769,13.637
1694,6.13172,14.7538,2.48654,2.39628,7.9769,13.637
1695,6.12097,14.7623,2.4872,2.39651,7.9769,13.637
1696,6.10678,14.7735,2.48807,2.39726,8.46809,14.6337
1697,6.09489,14.7827,2.48876,2.39816,8.85545,15.4197
1698,6.08053,14.7937,2.4896,2.39906,8.85545,15.4197
1699,6.06762,14.8034,2.49032,2.3999,8.85545,15.4197
1700,6.05296,14.8144,2.49114,2.40204,8.85545,15.4197
1701,6.02539,14.8351,2.49267,2.40959,8.85545,15.4197
